StationID,model_slope,model_MAD,model_pval,model_intcpt,variable
2-JKS046.40,0.0014959387396370912,4.176828077150563e-4,0.008564453376897102,-2.946369927658273,TMean
2-JKS048.90,0.0013376423605206598,9.754067648561245e-4,0.006780347000164037,-2.6287473686255893,TMean
4ABSA000.62,3.607564441878777e-4,5.118596360762578e-4,0.0010023117065429685,-0.6477315175177721,TMean
4ABWR002.50,1.6076236094229914e-4,7.054629592161368e-4,0.4221352468605179,-0.24630960610001368,TMean
4ABWR010.55,-7.227371370963552e-4,7.818587470615011e-4,0.010535679701083007,1.5391653340962679,TMean
4ABWR017.42,-0.001384755023688035,0.0014776893328925815,0.005410396461745989,2.8580832668685936,TMean
4ACCK001.80,-1.4457146791945624e-4,6.288993674446387e-4,0.7334699630737304,0.37192821275347754,TMean
4ACOA000.60,2.940708432679716e-4,3.969378493389382e-4,0.03505611419677734,-0.5164613702675592,TMean
4AGIL002.39,-6.144394099092659e-4,9.602025419981157e-4,0.4733343124389648,1.305063110083065,TMean
4AROA018.36,0.0021167952257284926,6.535261463455251e-4,9.765624999999999e-4,-4.189191065311266,TMean
