Year,StationID,TMin,TMean,TRange,DOMin,DOMean,DORange,TMax,DOMax
2010,9-NEW092.66,0.008961935033723561,0.08110365144584848,0.08908442514923641,-0.032932785487247075,-0.056109698426234464,7.209861229552321e-4,0.09804636018296,-0.03221179936429169
2011,9-NEW092.66,0.06919001051934391,0.07819745198114313,-0.022332177504188245,-0.006116803677874314,-0.02450099349359099,-0.012654381111933528,0.04685783301515557,-0.018771184789807917
2012,9-NEW092.66,0.01573426573426571,0.05925524475524473,0.0041958041958041455,-0.002797202797202803,-0.026083916083916147,-0.0213286713286714,0.01993006993006993,-0.02412587412587419
2013,9-NEW092.66,0.024096129306678014,0.05910059549128032,0.06854529987239472,-0.06594418856678418,-0.039399756163641324,0.07966675697642908,0.09264142917907285,0.013722568409645213
2014,9-NEW092.66,0.009289844069380401,0.05688985574957664,0.023318927757986385,-0.023622612859896055,-0.028316533317759695,-0.002998890381358423,0.03260877182736673,-0.02662150324125453
2015,9-NEW092.66,0.013590402742073685,0.06662167952013708,0.024802913453299037,-0.0012425021422450711,-0.02874978577549278,-0.026718080548414697,0.0383933161953728,-0.027960582690659794
2017,9-NEW092.66,-0.0016939890710383073,0.08656994535519127,0.09463387978142081,-0.030475409836065573,-0.07055409836065579,0.011633879781420784,0.09293989071038253,-0.018841530054644822
2018,9-NEW092.66,0.016418375412656366,0.0869540614683591,0.04896638303808057,-0.04267773283117125,-0.039343609057516056,0.0456358394941183,0.06538475845073699,0.0029581066629469277
2019,9-NEW092.66,0.1418086458995549,0.08457247298156385,-0.10668150031786387,0.08671328671328667,0.02577431659249854,-0.06618881118881116,0.035127145581691006,0.020524475524475595
2021,9-NEW092.66,0.009094034819625629,0.0864558205534028,0.10218414015172185,-0.04296458003602018,-0.049411722971129245,0.05646127817497135,0.11127817497134743,0.013496698138950953
2022,9-NEW092.66,0.011194502459071647,0.09594071279390963,0.07736845651148697,-0.001181028094051068,-0.03754476857778061,0.0010597588088661369,0.08856295897055855,-1.2126928518499334e-4
2023,9-NEW092.66,0.07621828013091113,0.07621828013091113,0,-0.026408006450694885,-0.026408006450694885,0,0.07621828013091113,-0.026408006450694885
1999,9-NEW098.32,0.10136910922740314,0.0848887025561073,-0.03296081334259171,-0.016924548324970187,-0.01915311750756611,-0.004457138365191858,0.06840829588481157,-0.021381686690162056
2000,9-NEW098.32,0.08581200522634688,0.05145346245484585,-0.05432326492967486,-0.010621781569441241,-0.009305587579740215,5.341634001998361e-4,0.03148874029667201,-0.01008761816924142
2001,9-NEW098.32,0.09897183024707554,0.08866469076220954,-0.014277658290930086,2.4314116351049363e-4,-0.0026251901589465676,-0.033053559250904925,0.08469417195614545,-0.032810418087394475
2002,9-NEW098.32,0.07289955624427699,0.065983552863281,-0.011639430865675827,-0.03541346763400719,-0.0356236528844122,0.009710854405860427,0.06126012537860116,-0.025702613228146775
2004,9-NEW098.32,0.027778053747950882,0.018099398936962805,-0.011574189061646218,0.060426705081714785,0.01917520242412162,-0.0432243803089762,0.01620386468630466,0.01720232477273868
2005,9-NEW098.32,0.080923770184003,0.07310758542996619,-0.028276380022530995,0.005407435223432224,0.024108711978971048,0.024934284641381897,0.052647390161472046,0.030341719864814123
2006,9-NEW098.32,0.10716410019165959,0.1047058357015399,-0.01784416099398587,0.0016390192320401029,-0.031339501685281754,-0.02995175467583107,0.08931993919767368,-0.028312735443790902
2007,9-NEW098.32,0.07274668115829516,0.07011225836503375,-0.006098129027249484,-0.0032136609112344795,0.0028750665551075653,0.009971856697345443,0.06664855213104565,0.006758195786110897
2008,9-NEW098.32,0.08500489052742455,0.080446843728839,-0.01185764803250325,-0.02206004062899706,-0.009371604845384135,0.02603265367541946,0.07314724249492137,0.003972613046422391
2009,9-NEW098.32,0.07235571166280831,0.07613818152789972,-9.499481120779376e-4,-0.05468986988105691,-0.022150794284345864,0.0527580426279237,0.07140576355073028,-0.0019318272531332528
2010,9-NEW098.32,0.09159007215352827,0.11352699020987389,0.03305889045238167,-0.03270261369420079,-0.024910930810454826,0.018529385347744076,0.12464896260590984,-0.014173228346456719
2011,9-NEW098.32,0.07400096875756838,0.06877924436909662,-0.003753935577621665,0.016263017679825558,-0.0015423831436183807,-0.026774037297166358,0.07024703317994668,-0.010511019617340767
2012,9-NEW098.32,0.05173247868416278,0.03784205115800934,-0.022812481102981206,0.03284150692386769,0.0095546652960029,-0.031257180867146406,0.028919997581181536,0.0015843260567212777
