FDT_STA_ID,MonthNum,Mean,Min,Max,Nobs,Month,model_slope,model_MAD,model_pval
4ASRE048.98,8,28.41764705882353,25.1,30.11,17,August,0.06950549450549458,0.04032798717948704,8.392333984375002e-4
4ASRE048.98,9,26.405384615384616,23.5,28,13,September,0.030090909090909144,0.06819960000000026,0.1098632812500001
4ASRE048.98,10,20.69529411764706,17.7,24.72,17,October,-0.02366071428571429,0.07635175337837836,0.9265136718750001
4ASRE052.31,5,22.25941176470588,15.5,27.3,17,May,0.08122159090909098,0.13623353068181793,0.07141113281250001
4ASRE052.31,6,25.866,24.2,28.3,15,June,-0.008454861111111107,0.06470073263888884,0.41010393143836305
4ASRE052.31,7,28.76125,26.8,30.8,16,July,0.06969696969696972,0.026475000000000286,0.0010212550552445615
4ASRE052.31,8,28.211875,25.8,30.41,16,August,0.11535714285714294,0.03512350000000017,4.7925124105187495e-4
4ASRE052.31,9,26.293,23.6,28.05,10,September,-0.06363636363636357,0.060651818181818404,0.30774889830236934
4ASRE052.31,10,20.668,18.2,24.92,15,October,-0.06916666666666661,0.07805712499999974,0.27685546875000006
4ASRE056.06,5,21.909583333333334,16.2,27.6,24,May,0.11920982142857153,0.13428420852272732,0.00710175624214296
4ASRE056.06,6,26.27277777777778,24.4,28.8,18,June,-0.014500000000000046,0.044033220000000005,0.23408633664010328
4ASRE056.06,7,28.7615,22,30.8,20,July,0.06625801282051276,0.053126499999999986,3.6305162325555397e-4
4ASRE056.06,8,28.308260869565217,24.4,30.8,23,August,0.11268315018315028,0.06657428257918571,2.384185791015624e-6
4ASRE056.06,9,26.439333333333334,23.6,28.55,15,September,-0.029206349206349236,0.04330133333333337,0.6749867139704894
4ASRE056.06,10,20.72833333333333,17.8,25.06,18,October,-0.01145833333333331,0.12385887500000009,0.8985748291015626
4AWTH000.40,5,20.987916666666667,17,24.87,24,May,0.1049999999999999,0.11468969999999977,0.047053802332280875
4AWTH000.40,6,25.5090625,21,28.37,32,June,0.004181818181817996,0.08463174999999995,0.687657538491013
4AWTH000.40,7,27.901304347826088,25.3,29.44,23,July,0.06816666666666675,0.06366194545454563,1.668930053710937e-6
4AWTH000.40,8,27.39862068965517,24.13,29.8,29,August,0.03613636363636373,0.027877372727272722,0.005164276808500289
4AWTH000.40,9,24.3252,21.1,29.04,25,September,0.15959090909090912,0.08217198181818178,9.118914604187011e-4
4AWTH000.40,10,19.664,17.3,22.2,25,October,0.05604166666666677,0.04023798863636354,0.001027107238769531
5ASRN000.66,5,21.92076923076923,17.78,26.22,13,May,0.32750000000000073,0.4361315000000014,0.4548339843750002
5ASRN000.66,6,25.298000000000002,22.51,29.4,11,June,-0.3624999999999998,0.13661100000000004,0.01240108578708307
5ASRN000.66,7,27.150909090909092,23.4,31.6,12,July,-0.025000000000000064,0.5918045000000006,0.7001953124999999
5ASRN000.66,8,27.23777777777778,24.59,29.1,10,August,0.06833333333333366,0.08145475000000024,0.0546875
5ASRN000.66,9,24.73181818181818,23.03,28.43,12,September,0.11241071428571425,0.22434674318181838,0.06738281249999999
5ASRN000.66,10,18.768,11.5,20.9,11,October,-0.07357142857142865,0.14543599999999973,0.5405548641319784
6ACNR000.00,5,20.376923076923077,11.5,25,13,May,0,0.22306390909090898,0.6834809022014257
6ACNR000.00,6,24.43,20,27,16,June,0.08866666666666662,0.05652412500000007,0.011456743494987948
6ACNR000.00,7,27.178125,23.8,30,16,July,-0.06666666666666643,0.11760415624999955,0.16662557573713022
6ACNR000.00,8,26.676153846153845,22.5,29,14,August,0.027499999999999858,0.22238999999999998,0.5292423599495986
6ACNR000.00,9,23.174545454545456,20,27,11,September,0.08900000000000005,0.3728739000000001,0.12353425375256949
6ACNR000.00,10,18.826153846153847,14.44,23,13,October,0.17777777777777773,0.3813576666666665,0.37573242187500017
6APNR008.15,5,19.885714285714286,8.2,26,14,May,-0.02857142857142847,0.17939459999999985,0.5048798738340917
6APNR008.15,6,24.293333333333333,19.7,27.22,18,June,0,0.07748010576923076,0.8505820297917448
6APNR008.15,7,27.351176470588236,25.56,31,17,July,0.05187499999999989,0.06470022794117626,0.0013427734375000002
6APNR008.15,8,26.438,22.4,31,15,August,0.09738095238095246,0.14982134615384615,0.032810019700258895
6APNR008.15,9,22.792727272727273,19,26.9,11,September,0.08900000000000005,0.2524126500000001,0.06738281249999999
6APNR008.15,10,18.41076923076923,14.44,22,13,October,0.08333333333333333,0.19191433333333313,0.8393554687500002
8-NAR047.69,5,21.425625,17.96,27.9,16,May,-0.08218749999999997,0.25785914583333336,0.27444458007812506
8-NAR047.69,6,26.965,24.38,30.5,18,June,-0.06666666666666672,0.08603572727272735,0.00404020899866986
8-NAR047.69,7,30.23888888888889,28.1,31.3,18,July,-0.026696428571428718,0.04584587499999978,0.1273980443404458
8-NAR047.69,8,29.549,28.05,31.35,20,August,0.0216666666666667,0.06424599999999987,0.8960228268154501
8-NAR047.69,9,27.24277777777778,24.1,32.37,18,September,0.13116666666666663,0.09979751249999995,7.971716673559242e-4
8-NAR047.69,10,20.796666666666667,17.2,25.94,21,October,0.24271428571428577,0.19264493636363647,2.4127960205078122e-4
8-NAR054.17,5,20.856666666666666,17.56,24.95,12,May,-0.10089285714285724,0.18038299999999996,0.2661132812500002
8-NAR054.17,6,27.513529411764704,24.71,30.8,17,June,-0.10091304347826074,0.10050255326086993,0.0031585693359375004
8-NAR054.17,7,30.4975,28.3,31.84,16,July,0.005129870129870102,0.06485424615384663,0.36535623723236516
8-NAR054.17,8,29.556842105263158,27.76,31.2,19,August,-0.008461538461538418,0.04116749358974375,0.5152778625488281
8-NAR054.17,9,26.99125,24.5,31.91,16,September,0.1299999999999999,0.14573284090909067,0.03863525390625001
8-NAR054.17,10,19.925882352941176,15.9,25.06,17,October,0.33745454545454556,0.16292875454545427,4.5776367187500014e-5
9-NEW087.14,5,20.763125,13.7,25.9,32,May,0.032484575225439044,0.11694304812834222,0.06498370366171004
9-NEW087.14,6,24.191794871794873,6,28.8,39,June,0.09166666666666673,0.07314159999999992,2.090608177240942e-6
9-NEW087.14,7,27.07611111111111,23.33,29.4,36,July,0.045214285714285735,0.03594181818181781,1.7110887647903857e-5
9-NEW087.14,8,26.470714285714287,23.8,29.61,42,August,0.029310386473430015,0.03388428618153714,3.482159548968429e-4
9-NEW087.14,9,23.631724137931034,20,27.4,29,September,0.049103174603174586,0.04166576666666657,1.2406706809997548e-4
9-NEW087.14,10,19.043333333333333,15,24,33,October,0.023131313131313204,0.07246538694638686,0.13007322256453374
9-NEW089.34,5,20.804375,14.3,25.9,32,May,0.008838383838383807,0.08895600000000004,0.3223571892951311
9-NEW089.34,6,24.54736842105263,7.8,28.4,38,June,0.0705882352941176,0.05826498554243469,2.5621596942592837e-5
9-NEW089.34,7,26.831666666666667,23.2,28.67,36,July,0.04846153846153838,0.033358499999999756,6.090082284514489e-7
9-NEW089.34,8,26.268048780487806,19.8,28.8,41,August,0.027959183673469407,0.022311567944251036,2.6320902179577442e-5
9-NEW089.34,9,23.68,20.6,26.63,28,September,0.06269230769230756,0.048435315789473674,1.2949109077453627e-5
9-NEW089.34,10,19.000588235294117,15,23.8,34,October,0.026622807017543784,0.047216135135135125,0.06482582446131689
9-NEW092.66,5,20.843548387096774,13.5,25.8,31,May,0.024038461538461595,0.07617484473634471,0.0157429352402687
9-NEW092.66,6,24.402631578947368,7.8,28.2,38,June,0.0799999999999998,0.05798827272727306,1.2417003745213153e-6
9-NEW092.66,7,26.982777777777777,23.89,28.96,36,July,0.051143790849673076,0.024614917741935503,2.9014245495324965e-7
9-NEW092.66,8,26.48512195121951,23.89,29,41,August,0.02992753623188381,0.028369497282608912,1.932471604959577e-6
9-NEW092.66,9,23.751,20.8,27,30,September,0.04117302052785925,0.04505078499440087,2.1357040829842377e-4
9-NEW092.66,10,19.148235294117647,15,23.6,34,October,0.01991666666666664,0.04736083333333342,0.16291050217114392
9-NEW098.32,5,20.291,14.9,25.4,60,May,0.036076923076923006,0.06100646720757282,9.409673615860249e-5
9-NEW098.32,6,24.119333333333334,17,29,60,June,0.06618181818181824,0.06531518269230763,1.1791979430411337e-7
9-NEW098.32,7,26.8675,24.3,30.38,64,July,0.02676589209401703,0.041472048659673626,5.2859976186167535e-5
9-NEW098.32,8,26.341311475409835,23.8,28.59,61,August,0.02499999999999991,0.030711000000000377,1.5317472455552073e-5
9-NEW098.32,9,23.64396551724138,18.6,26.86,58,September,0.025236263736263465,0.04636964091653063,1.3508862532863884e-4
9-NEW098.32,10,18.380344827586207,14,23.2,58,October,0.034200016469038155,0.081145875,0.003637842733081136
9-PKC000.00,5,21.102962962962962,14.2,25.6,27,May,0.05312500000000002,0.14080240307486627,0.033994764089584344
9-PKC000.00,6,25.508,18,28.5,30,June,0.041742424242424275,0.05248677470355723,0.0030549477346640125
9-PKC000.00,7,27.224642857142857,25.3,29.25,28,July,0.05083333333333327,0.03564417500000019,6.42819921629331e-5
9-PKC000.00,8,26.693125,24,28.8,32,August,0.018749999999999968,0.029973229999999938,0.02308827186589476
9-PKC000.00,9,23.903913043478262,20.6,26.97,23,September,0.10640522875817006,0.10169557965686282,4.935264587402343e-5
9-PKC000.00,10,19.497666666666667,16.1,23.89,30,October,-0.008823529411764727,0.05363523529411755,0.3990304136897993
9-PKC004.16,5,21.384444444444444,15.4,26.5,27,May,0.08125000000000027,0.15183325980392204,0.06922695040702818
9-PKC004.16,6,25.651666666666667,18.4,28.4,30,June,0.04088274044795789,0.07238284578605111,0.0028434299895810896
