FDT_STA_ID,MonthNum,Mean,Min,Max,Nobs,Month,model_slope,model_MAD,model_pval
4ASRE048.98,9,8.0275,7.37,9.69999999999999,13,September,0.016999999999999994,0.03798799117647058,0.2661660677806492
4ASRE048.98,10,7.718461538461539,6.78,9.3,17,October,-0.02972222222222219,0.025533666666666635,0.08032226562500007
4ASRE052.31,5,10.041333333333325,8.9,11.5,17,May,-0.01107142857142892,0.059059615384614884,0.8469238281250001
4ASRE052.31,6,9.555833333333325,7.8,11.18,15,June,-0.1266071428571491,0.06115725000000018,0.03755938725628819
4ASRE052.31,7,8.820714285714278,7,11.6,16,July,0.03601648351648354,0.06598045192307687,0.09000285527031718
4ASRE052.31,8,8.464999999999998,6.4,11.68,16,August,0,0.10471641176470536,0.9055303354286192
4ASRE052.31,9,8.007777777777775,7.4,8.69999999999999,10,September,0.013750000000000892,0.00893678333333206,0.5703125
4ASRE052.31,10,7.718181818181817,6.38,9.69999999999999,15,October,0.030580357142857142,0.02423786249999996,0.004882812499999999
4ASRE056.06,5,9.449090909090907,7.5,10.67,24,May,0.016125000000000743,0.039219102272727284,0.004684925079345702
4ASRE056.06,6,9.183333333333334,7.5,10.8,18,June,-0.0018095238095237791,0.04190110000000006,0.8469238281250001
4ASRE056.06,7,8.919444444444444,7.2,11.6,20,July,-0.02104166666666668,0.025903105392156754,0.008026952945258898
4ASRE056.06,8,7.9935,6.5,9.88,23,August,0.0435294117647058,0.019685098484848534,0.005160641767921839
4ASRE056.06,9,7.964999999999999,4.71,9.15,15,September,0,0.035030058823529386,0.7836523115344085
4ASRE056.06,10,8.161428571428571,7.3,9.6,18,October,0.02204545454545458,0.016070139860139842,0.02378960419252899
4AWTH000.40,5,10.187826086956521,8.8,12.3,24,May,-0.008999999999999966,0.0534306230769232,1
4AWTH000.40,6,9.082142857142857,7.4,12.7,32,June,0.003186274509803906,0.02519797058823517,0.4320348920050075
4AWTH000.40,7,8.303478260869564,7.4,10.3,23,July,-0.01000000000000004,0.028978090909090967,0.2558319686647485
4AWTH000.40,8,8.119166666666665,7.1,9.11999999999999,29,August,0.018333333333333587,0.01729699999999996,0.0018226021263969844
4AWTH000.40,9,7.806399999999999,4.7,9.32,25,September,0.030416666666666703,0.04509575000000005,0.0272676890597106
4AWTH000.40,10,6.752380952380952,5.2,10.05,25,October,-0.03166666666666667,0.022733200000000005,0.07598018646240233
5ASRN000.66,5,5.87,0.9,10.72,13,May,0.022999999999999955,0.1948795333333333,1
5ASRN000.66,6,4.8966666666666665,0.7,15.9,11,June,0.06805555555555552,0.2419520833333333,0.91015625
5ASRN000.66,7,3.8763636363636365,0.65,11.9,12,July,0.450625,0.18111306818181813,9.765624999999999e-4
5ASRN000.66,8,4.932222222222222,0.4,8.77,10,August,0.15291666666666662,0.19026699999999994,0.1640625
5ASRN000.66,9,5.6509090909090895,1.1,9.19999999999999,12,September,-0.09166666666666667,0.19685633333333316,0.04199218749999999
5ASRN000.66,10,7.45,3.86,10,11,October,-0.02833333333333332,0.149319,0.6832863296571667
8-NAR047.69,5,9.2975,8.63,10.13,16,May,-0.005277777777779146,0.03582949999999994,0.4227728678339329
8-NAR047.69,6,8.634999999999998,7.56,9.9,18,June,0.04416666666666661,0.03591774999999957,0.05530875286195221
8-NAR047.69,7,8.314444444444444,7.4,9.27999999999999,18,July,-0.00583333333333332,0.04571349999999952,0.7337265014648439
8-NAR047.69,8,7.6615,6.31,9.1,20,August,-0.02940476190476185,0.04113488235294114,0.0038062737413383017
8-NAR047.69,9,7.892777777777777,6.61,9.1,18,September,-0.15894444444444453,0.05514073939393937,0.0028076171875000004
8-NAR047.69,10,8.048095238095238,6.88,9.8,21,October,-0.06271428571428478,0.04159426153846187,1.3065338134765622e-4
8-NAR054.17,5,9.7175,8.75,11.08,12,May,-0.049666666666666706,0.044972200000000045,0.06515383596058258
8-NAR054.17,6,8.938823529411758,6.22,10.8,17,June,0.07428571428570738,0.06962925000001087,0.010986328125000002
8-NAR054.17,7,8.859374999999998,7.53,10.01,16,July,-0.01813186813186779,0.053692657692307216,0.5509348056804799
8-NAR054.17,8,8.338947368421051,6.85,9.86999999999999,19,August,-0.01199999999999965,0.08162536666666617,0.3524589538574219
8-NAR054.17,9,8.486874999999998,5.47,9.69999999999999,16,September,-0.15124999999999877,0.05633879999999999,0.004100612752272017
8-NAR054.17,10,8.59705882352941,7.42,10.19,17,October,-0.0622377622377622,0.06128129370629379,0.012863159179687502
9-NEW087.14,5,9.555384615384614,8.02999999999999,11.6,32,May,0.017017543859649143,0.048184499999999235,0.17823759104946182
9-NEW087.14,6,9.733043478260868,7.97,12.83,39,June,0.019500000000000028,0.06408875454545195,0.8696665763854979
9-NEW087.14,7,9.688148148148143,5.2,16.8999999999999,36,July,0.027499999999999858,0.051891000000000166,0.06729929952386755
9-NEW087.14,8,7.903478260869566,2.9,11.1,42,August,0.061176470588235235,0.10796816470588252,0.027674198150634762
9-NEW087.14,9,7.256086956521737,4.09999999999999,10,29,September,0.07000000000000003,0.07001166666666658,0.007452011108398437
9-NEW087.14,10,7.844347826086956,5.78,11,33,October,-0.011984126984126955,0.0767892666666666,0.16010499000549314
9-NEW089.34,5,9.481538461538454,8.4,11.5,32,May,-0.006000000000000938,0.06042718181818167,0.4358460433198832
9-NEW089.34,6,9.705217391304346,7.9,12.31,38,June,0.014403409090909047,0.036809044143358186,0.846231698989868
9-NEW089.34,7,9.57148148148148,4.4,15.5,36,July,0.03030303030303035,0.09194687272727278,0.8593128323554992
9-NEW089.34,8,8.052916666666661,5.01,11.5,41,August,0.05539215686274515,0.08292385294117638,0.03948163986206062
9-NEW089.34,9,7.418695652173912,6,9.52,28,September,0.0321428571428572,0.08606411538461511,0.023448626020938373
9-NEW089.34,10,7.712173913043478,5.78,9.9,34,October,-0.025158730158729818,0.08760283333333284,0.34468483924865717
9-NEW092.66,5,9.078,7.77,10.9,31,May,-0.014545454545455512,0.07067131313131451,0.15633821487426755
9-NEW092.66,6,9.454347826086956,6.9,12.99,38,June,-0.039000000000000055,0.06949435927601819,0.006710529327392577
9-NEW092.66,7,9.570740740740739,7.1,15.4,36,July,0.014621212121211369,0.06226391443850382,0.7139776796102523
9-NEW092.66,8,8.174583333333333,5.13,12.1,41,August,-0.0037499999999999756,0.11955468181818149,0.61705711367507865
9-NEW092.66,9,7.42,5.2,10.11,30,September,0.0780769230769231,0.09016434615384618,0.003452539443969726
9-NEW092.66,10,7.958260869565216,5.99,10.7,34,October,-0.04821428571428421,0.09728865789473419,0.16952300071716306
9-NEW098.32,5,7.924545454545454,5.6,14.22,60,May,-0.011121933621933602,0.0593039999999991,0.41636820802391933
9-NEW098.32,6,7.395,5.7,10.7,60,June,-0.017161654135338315,0.063937125,0.049760567819248536
9-NEW098.32,7,7.860434782608695,5.6,13.8,64,July,0.02955201387235058,0.05305128859323395,0.026193546636079854
9-NEW098.32,8,7.314358974358973,4.5,10.91,61,August,0.05226973684210525,0.04201861184210525,1.1209980948478938e-4
9-NEW098.32,9,7.400930232558139,5.3,9.67,58,September,0.07142857142857142,0.06118666666666665,2.157198569801456e-6
9-NEW098.32,10,8.391999999999998,5.5,11.02,58,October,0.043583333333330164,0.06548150000000001,7.508137059630826e-6
9-PKC000.00,5,9.155199999999999,7.4,11.3,27,May,-0.015535714285714017,0.03747909615384391,0.11993378400802611
9-PKC000.00,6,9.793913043478259,7.5,13.2,30,June,-0.0391517857142855,0.05791406250000057,0.01352858543395996
9-PKC000.00,7,9.53148148148148,6.3,15.9,28,July,-0.0038461538461542423,0.0729808986013993,0.8039880394935607
9-PKC000.00,8,8.068695652173911,5.49,12.2,32,August,0.038484848484848226,0.09330271363636398,0.664999485015869
9-PKC000.00,9,7.431739130434782,5.7,10.25,23,September,0.06357142857142861,0.09057979999999982,0.008262157440185545
9-PKC000.00,10,7.812173913043479,5.88,10.7,30,October,-0.02134920634920641,0.07755303030303044,0.11864614486694335
9-PKC004.16,5,9.375599999999999,6.94,12.11,27,May,-0.05225490196078428,0.07696438235294237,0.0034192204475402828
9-PKC004.16,6,8.678260869565216,6.5,11.81,30,June,-0.12346153846153846,0.049610076923076916,1.192092895507812e-6
9-PKC004.16,7,9.33074074074074,7,16.6,28,July,-0.06803977272727277,0.05830520564194589,1.253187656402587e-4
9-PKC004.16,8,8.725217391304346,6.51,11.4,32,August,-0.08142857142857107,0.03901826666666666,7.376670837402343e-4
9-PKC004.16,9,8.429565217391303,6.6,11,23,September,-0.056547619047619,0.03229950000000016,8.845329284667967e-5
9-PKC004.16,10,9.046086956521739,7.34,12.3,30,October,-0.056190476190476096,0.04132475961538447,2.622604370117187e-5
