FDT_STA_ID,MonthNum,Mean,Min,Max,Nobs,Month,key,model_slope,model_MAD,model_pval,model_intercept
4ABWR017.42,6,15.522962962962962,0.7,20.07,27,June,4ABWR017.42_6,0.07022321428571426,0.05807430592105261,1.4278292655944816e-4,-124.11665178571414
4ABWR017.42,7,19.38,16.8,23.23,24,July,4ABWR017.42_7,0.02899999999999995,0.10724139999999988,0.583806157112122,-39.938999999999794
4ABWR017.42,8,20.1925,16.6,24.06,24,August,4ABWR017.42_8,-0.004882352941176314,0.08298009820971844,0.6372831874683713,30.003117647058346
4ABWR017.42,9,21.0475,14.3,23,20,September,4ABWR017.42_9,0.05972222222222179,0.05303146153846143,6.342361767356096e-4,-97.81388888888816
4ABWR017.42,10,17.80625,14,20.7,24,October,4ABWR017.42_10,0.025284090909090944,0.0712374500907441,0.14115496112981205,-33.45113636363648
4ACCK001.80,5,9.473809523809523,5.2,11.21,21,May,4ACCK001.80_5,-0.006846153846153858,0.06533577435897443,0.3925838470458984,24.174461538461514
4ACCK001.80,6,11.1516,7.6,14,25,June,4ACCK001.80_6,0.03712121212121203,0.03588565909090881,0.031807839870452874,-63.11363636363637
4ACCK001.80,7,13.900714285714287,10.35,15.81,14,July,4ACCK001.80_7,0.05,0.07824833333333307,0.11628186504379309,-86
4ACCK001.80,8,16.57217391304348,12.53,19.3,23,August,4ACCK001.80_8,0.02214646464646468,0.06770446401515154,0.2226152420043945,-27.615075757576037
4ACCK001.80,9,18.07,10.8,20.3,18,September,4ACCK001.80_9,0.026249999999999885,0.14375924999999973,0.7018814086914064,-33.937499999999545
4ACCK001.80,10,18.125,16.5,19.94,22,October,4ACCK001.80_10,0.07374137931034486,0.012876826086956438,5.6668342582797607e-5,-129.84410344827575
4ACOA000.60,5,8.808181818181819,3,11.8,22,May,4ACOA000.60_5,-0.0036742424242424267,0.0722971153846153,0.8485937118530272,17.21727272727288
4ACOA000.60,6,11.041851851851852,1.7,13.7,27,June,4ACOA000.60_6,0.04442307692307694,0.04924576282051276,0.031530307873064836,-78.4455882352941
4ACOA000.60,7,14.732380952380952,10.9,16.3,21,July,4ACOA000.60_7,-0.00611111111111109,0.06845846666666691,0.3737249374389648,27.35666666666671
4ACOA000.60,8,16.872083333333332,13.4,19.43,24,August,4ACOA000.60_8,0.005250000000000021,0.06342233333333355,0.8551901414707871,6.820999999999808
4ACOA000.60,9,18.645,15.49,19.8,18,September,4ACOA000.60_9,-0.042500000000000135,0.033729149999999784,0.011529722157428975,104.38500000000053
4ACOA000.60,10,18.248333333333335,15,19.9,24,October,4ACOA000.60_10,0.07763888888888869,0.027798749999999293,4.124037810770441e-5,-137.57611111111027
4AGIL002.39,5,10.452727272727273,7,14.3,22,May,4AGIL002.39_5,0,0.10436341176470597,0.5066928710945287,10.70000000000006
4AGIL002.39,6,12.901379310344828,9.17,14.6,29,June,4AGIL002.39_6,0,0.048608099999999925,0.9393893568733579,13.5
4AGIL002.39,7,16.05913043478261,12.75,17.9,23,July,4AGIL002.39_7,-0.03229166666666666,0.026777086538461326,5.517005920410155e-4,81.48020833333342
4AGIL002.39,8,17.888148148148147,13.8,19.9,27,August,4AGIL002.39_8,-0.01857142857142851,0.06011861538461539,0.14815247058868405,55.8971428571426
4AGIL002.39,9,19.51,17.03,20.7,20,September,4AGIL002.39_9,-0.02396135265700495,0.026700492668371552,0.0030587092280146316,68.08830917874394
4AGIL002.39,10,18.3124,16,20.5,25,October,4AGIL002.39_10,0.05916666666666663,0.0519020312500001,1.788139343261718e-7,-99.88249999999994
4AROA018.36,7,17.642,15.41,19.58,15,July,4AROA018.36_7,0.012499999999999931,0.0860357272727271,0.42120361328125006,-7.914915966386279
4AROA018.36,8,19.383636363636363,16.97,21.35,11,August,4AROA018.36_8,0.014007352941176401,0.10438818783422453,0.24023437499999997,-9.334742647058512
4AROA018.36,9,21.661,18.11,25.9,10,September,4AROA018.36_9,-0.14499999999999957,0.4447800000000004,0.26157223601394936,315.7199999999975
4AROA038.49,5,18.456,15.96,20.85,10,May,4AROA038.49_5,0.15499999999999936,0.040989529411765445,0.0412268333371637,-294.84000000000015
4AROA038.49,6,23.291,19.71,27.3,10,June,4AROA038.49_6,-0.08837500000000013,0.18439837500000014,0.232421875,202.6367500000004
4AROA038.49,7,26.066,22.5,29.46,15,July,4AROA038.49_7,0.2,0.02281290967741941,6.103515625000003e-5,-375.2299999999999
4AROA038.49,8,26.80785714285714,24.09,30.43,14,August,4AROA038.49_8,0.08502380952380945,0.04441445999999995,2.441406250000001e-4,-143.62307142857128
4AROA140.66,5,13.141052631578948,10.45,16.4,19,May,4AROA140.66_5,0.035897435897435936,0.039013288461538544,0.020412445068359375,-58.110256410256426
4AROA140.66,6,14.724166666666667,7,18.17,12,June,4AROA140.66_6,0.03428571428571438,0.11585460000000011,0.3012695312500002,-53.07714285714309
4AROA140.66,7,17.73111111111111,15.8,19.9,18,July,4AROA140.66_7,0.06470588235294127,0.015237833333333431,2.1335227413779996e-4,-112.23529411764727
4AROA140.66,8,19.29529411764706,14,22.01,17,August,4AROA140.66_8,0.08499999999999949,0.042954526315788694,4.5776367187500014e-5,-151.65499999999847
4AROA140.66,9,21.00090909090909,19.2,22.98,12,September,4AROA140.66_9,0.05250000000000025,0.05189100000000029,0.018554687499999997,-83.9775000000008
4AROA140.66,10,19.103846153846156,15.3,22.46,14,October,4AROA140.66_10,0.0336666666666666,0.09253894999999984,0.30541992187500017,-47.47933333333337
4AROA145.34,5,13.965789473684211,12.06,16.8,19,May,4AROA145.34_5,0.0261666666666667,0.025472419658119555,0.02298736572265625,-37.82116666666676
4AROA145.34,6,16.134375,13.3,18.3,16,June,4AROA145.34_6,0.04775305895439379,0.0877205000000001,0.05902579063732982,-81.24206896551732
4AROA145.34,7,18.70529411764706,16.7,20.6,17,July,4AROA145.34_7,0.038148148148148056,0.05982016444444428,2.1362304687500005e-4,-58.298518518518364
4AROA145.34,8,20.181176470588234,11.6,23.37,17,August,4AROA145.34_8,0.07104395604395586,0.03527394698544712,2.1362304687500005e-4,-121.91417582417573
4AROA145.34,9,21.377857142857142,20,23.37,15,September,4AROA145.34_9,0.040454545454545396,0.06254453999999983,0.006713867187500003,-60.6697727272726
4AROA145.34,10,19.545454545454547,14.9,22.74,12,October,4AROA145.34_10,0.044470588235294047,0.1624615486631015,0.32031249999999994,-69.0416470588232
4AROA158.22,5,9.041428571428572,4.3,11.5,14,May,4AROA158.22_5,0.0708333333333335,0.08701449999999988,0.06762695312500001,-132.43333333333354
4AROA158.22,6,9.83,4.9,14.7,29,June,4AROA158.22_6,0.12136363636363637,0.12729519786096258,9.746924042701715e-4,-232.2418181818182
4AROA158.22,7,13.974705882352941,10.95,15.67,17,July,4AROA158.22_7,0.06369318181818188,0.05069221940559425,0.03953552246093751,-113.45068181818172
4AROA158.22,8,14.859565217391305,9,18.69,23,August,4AROA158.22_8,0.12666666666666676,0.11209073749999991,0.008262157440185545,-238.54000000000013
4AROA158.22,9,18.2545,13.7,20.3,20,September,4AROA158.22_9,0.03030303030303057,0.055862250000000266,0.3299827575683594,-42.13636363636474
4AROA158.22,10,17.026818181818182,11.3,19.9,22,October,4AROA158.22_10,0.1340909090909091,0.08038649616368293,8.56868932351024e-5,-250.59090909090907
4AROA163.76,5,8.905909090909091,5,10.63,22,May,4AROA163.76_5,0.07579487179487182,0.03681314807692299,0.012323611705604587,-143.3236923076924
4AROA163.76,6,9.821935483870968,6.1,15.8,31,June,4AROA163.76_6,0.10131313131313127,0.05907055436720134,1.3113114982843383e-4,-193.2172727272727
4AROA163.76,7,13.614210526315789,10.72,15.43,19,July,4AROA163.76_7,0.11000000000000068,0.0529811470588246,0.0061798095703125,-206.0100000000024
4AROA163.76,8,14.983333333333333,9,18.61,27,August,4AROA163.76_8,0.10416666666666652,0.05784386363636337,1.253187656402587e-4,-192.53749999999943
4AROA163.76,9,17.871875,14.1,20.07,16,September,4AROA163.76_9,0.002500000000000391,0.13848831818181875,1,12.57749999999869
4AROA163.76,10,17.317826086956522,11.9,19.9,23,October,4AROA163.76_10,0.13745098039215686,0.05482767619398866,2.3841857910156245e-7,-256.76450980392144
4AROA167.34,5,8.491904761904761,4.2,10.84,21,May,4AROA167.34_5,-0.008333333333333451,0.06920330030959757,0.3737249374389648,24.95000000000006
4AROA167.34,6,10.19896551724138,8,14.2,29,June,4AROA167.34_6,0.06033333333333323,0.07287549230769236,0.004435725510120391,-110.40799999999993
4AROA167.34,7,13.645,10.7,15.47,18,July,4AROA167.34_7,0.07444444444444445,0.07601266666666673,0.026328518973141594,-135.3894444444445
4AROA167.34,8,15.695,12.3,18.38,24,August,4AROA167.34_8,0.10416666666666663,0.06005278787878785,0.0028277594176846226,-193.37916666666672
4AROA167.34,9,17.92142857142857,14.08,19.98,21,September,4AROA167.34_9,0.0374999999999992,0.06023510144927417,0.13728332519531247,-56.12499999999818
4AROA167.34,10,17.711904761904762,15.7,19.9,21,October,4AROA167.34_10,0.08757936507936503,0.045919416666666726,9.536743164062498e-6,-157.1835714285714
4AROA175.63,5,8.924782608695653,6,11,23,May,4AROA175.63_5,-3.5714285714284955e-4,0.0634581681818181,0.8202219233340067,9.616785714286054
4AROA175.63,6,10.479714285714286,7.5,13.9,35,June,4AROA175.63_6,0.021139705882352974,0.038401727941176494,0.016599797061644536,-32.48511029411773
4AROA175.63,7,13.41625,10.34,15.5,24,July,4AROA175.63_7,0.03434803921568634,0.06489168796791425,0.10642975359382545,-54.68867647058849
4AROA175.63,8,15.404545454545454,11,17.85,33,August,4AROA175.63_8,0.052931034482758654,0.05524356366047749,0.0025540732312947572,-90.1798275862069
4AROA175.63,9,17.998,15.65,20.07,20,September,4AROA175.63_9,-0.01999999999999975,0.06565800000000004,0.20493056792360426,57.91999999999898
4AROA175.63,10,17.67655172413793,14.2,19.7,29,October,4AROA175.63_10,0.07091164095371669,0.034397972562191036,6.478279829025263e-6,-123.97234221598876
4AROA180.21,5,9.279545454545454,7.2,11.4,22,May,4AROA180.21_5,-0.02416666666666667,0.0734759117647058,0.24419829766055776,58.240833333333285
4AROA180.21,6,10.753939393939394,8.3,13.82,33,June,4AROA180.21_6,0.012757575757575707,0.04443307272727288,0.4059716397896416,-14.60445454545446
4AROA180.21,7,13.635416666666666,10.95,16,24,July,4AROA180.21_7,-0.01110507246376818,0.06055073181818174,0.28397296468737093,35.8857065217393
4AROA180.21,8,15.87483870967742,12.8,17.96,31,August,4AROA180.21_8,0.027083333333333348,0.046331249999999935,0.1353103909641504,-38.575000000000195
4AROA180.21,9,18.117142857142856,15.54,19.98,21,September,4AROA180.21_9,-0.023125000000000062,0.032945082692307816,0.07013702392578124,64.88125000000082
4AROA180.21,10,17.7128,15.44,19.7,25,October,4AROA180.21_10,0.04827067669172937,0.03832846939359266,0.0014527440071105955,-79.0896240601505
4AROA183.64,5,9.913913043478262,7.3,11.8,23,May,4AROA183.64_5,-0.025416666666666705,0.07567912692307685,0.300133466720581,60.89624999999994
4AROA183.64,6,11.681621621621622,8.8,15.84,37,June,4AROA183.64_6,-0.01233333333333329,0.03610261052631587,0.09428752856787773,37.065333333333285
4AROA183.64,7,14.540000000000001,12.2,16.8,23,July,4AROA183.64_7,-0.006666666666666649,0.0688702999999999,0.5399188995361327,28.02000000000003
4AROA183.64,8,16.4771875,13.5,18.12,32,August,4AROA183.64_8,0.04033333333333324,0.03205240000000023,0.010696486477951937,-64.22766666666672
4AROA183.64,9,18.687368421052632,16.41,20.31,19,September,4AROA183.64_9,-0.04485714285714312,0.06526970000000035,0.050023146534433315,109.00771428571502
4AROA183.64,10,17.357499999999998,14.2,19.6,28,October,4AROA183.64_10,0.023115384615384642,0.04830406451612915,0.1256210654973984,-29.789230769230816
4AROA192.94,5,17.379,12,21.52,20,May,4AROA192.94_5,0.16083333333333333,0.0575146551724138,4.825592041015625e-4,-307.09333333333325
4AROA192.94,6,21.2,16,24.97,31,June,4AROA192.94_6,0.013116883116883082,0.07033257575757573,0.21665488090366122,-4.923636363636271
4AROA192.94,7,24.586521739130436,20.5,27.7,23,July,4AROA192.94_7,0.03041666666666683,0.07660100000000022,0.12621283531188962,-36.94041666666726
4AROA192.94,8,24.95642857142857,20.35,27.7,28,August,4AROA192.94_8,0.012321428571428546,0.07528244117647061,0.758512942915065,-0.44053571428572624
4AROA192.94,9,22.70611111111111,17.2,25.63,18,September,4AROA192.94_9,0.03829545454545452,0.19047291666666671,0.1769450755738571,-53.49102272727255
4AROA192.94,10,16.256666666666668,12.32,20.3,21,October,4AROA192.94_10,0.045952380952380995,0.07725860483870972,0.6827135086059569,-77.65333333333345
4ASRE046.90,5,6.625,3.9,9.6,16,May,4ASRE046.90_5,0.07431818181818178,0.057418236842105265,0.10329217113744914,-142.36840909090904
4ASRE046.90,6,7.4884615384615385,4.1,14.46,13,June,4ASRE046.90_6,0.13743315508021392,0.06412046791443854,0.0012207031250000009,-268.70374331550806
4ASRE046.90,7,7.5925,5.2,15.13,16,July,4ASRE046.90_7,0.07000000000000002,0.1188944927536232,0.002941834923974187,-133.87000000000006
4ASRE046.90,8,8.05,3.9,16.11,17,August,4ASRE046.90_8,0.1463235294117647,0.08982811764705881,3.051757812500001e-5,-286.18970588235294
4ASRE046.90,9,9.9125,6.4,16.71,12,September,4ASRE046.90_9,0.5482142857142857,0.21021150000000025,0.002516496563841506,-1092.6071428571427
4ASRE046.90,10,10.112307692307692,5,18.93,13,October,4ASRE046.90_10,0.19749999999999995,0.11160683333333336,4.882812500000003e-4,-387.7024999999996
4ASRE048.98,5,6.514705882352941,4,10.5,17,May,4ASRE048.98_5,0.07083333333333339,0.04379847500000003,0.010986328125000002,-135.6208333333334
4ASRE048.98,6,7.083636363636364,3.6,14.48,11,June,4ASRE048.98_6,0.12426470588235296,0.01315928627450985,0.0019531249999999998,-242.24117647058824
4ASRE048.98,7,8.074,6,15.38,15,July,4ASRE048.98_7,0.1402597402597402,0.09008239090909058,6.103515625000003e-5,-274.2597402597401
4ASRE048.98,8,7.723846153846154,4,12.79,13,August,4ASRE048.98_8,0.07312500000000002,0.12809487499999994,0.01708984375000001,-139.82312500000006
4ASRE048.98,10,9.074,5.1,18.6,10,October,4ASRE048.98_10,0.1552564102564103,0.17173450000000018,0.009765625,-302.92871794871803
4ASRE052.31,5,6.537647058823529,1.9,10.5,17,May,4ASRE052.31_5,0.04916666666666658,0.09335292647058836,0.22468566894531253,-91.72666666666653
4ASRE052.31,6,7.350909090909091,5.5,9.51,11,June,4ASRE052.31_6,0.03749999999999998,0.13071589999999997,0.08300781249999999,-68.1875
4ASRE052.31,7,7.28,5.7,11.77,13,July,4ASRE052.31_7,0.05624999999999997,0.03675951923076918,0.1098632812500001,-106.09999999999995
4ASRE052.31,8,8.050714285714285,5,12.03,14,August,4ASRE052.31_8,-0.06070512820512819,0.04941999999999986,0.8016843787266217,129.05666666666662
4ASRE052.31,9,9.07,6.31,14.09,10,September,4ASRE052.31_9,0.061616161616161576,0.1266521212121211,0.26188259479482556,-115.24848484848468
4ASRE052.31,10,10.6,7.2,15.68,11,October,4ASRE052.31_10,0.0036713286713286296,0.08104188811188814,0.46484374999999994,0.7206293706293927
4ASRE056.06,5,9.477058823529411,5.8,14,17,May,4ASRE056.06_5,0.1,0.0566565,0.05814727583183096,-191.3999999999999
4ASRE056.06,6,10.431428571428572,8.2,15.89,14,June,4ASRE056.06_6,0.14999999999999947,0.09152390196078422,0.0010939399472879988,-291.4499999999989
4ASRE056.06,7,12.415625,1.9,16.8,16,July,4ASRE056.06_7,0.2861111111111111,0.11325416666666675,0.004100612752272017,-562.0749999999999
4ASRE056.06,8,15.0175,9.64,20.15,16,August,4ASRE056.06_8,0.12153846153846154,0.27675199999999983,0.01859582059976199,-229.25384615384615
4ASRE056.06,9,18.073333333333334,11.2,22.1,12,September,4ASRE056.06_9,0.16402097902097906,0.10748849999999947,0.003251806125512239,-310.2697552447552
4ASRE056.06,10,17.237692307692306,12.87,21.2,13,October,4ASRE056.06_10,-0.05351851851851848,0.08239162626262637,0.1909179687500001,124.97222222222227
4AWTH000.40,5,9.637894736842105,4.9,11.61,19,May,4AWTH000.40_5,0.0025000000000000356,0.08204843181818199,1,5.202499999999873
4AWTH000.40,6,11.912799999999999,6.93,16,25,June,4AWTH000.40_6,-4.166666666667318e-4,0.119017159090909,0.415481291692167,13.235000000000127
4AWTH000.40,7,14.845625,11.77,17.3,16,July,4AWTH000.40_7,-0.011725146198830347,0.07293568333333333,0.1146472272021424,38.75769005847933
4AWTH000.40,8,16.5764,5.2,19.6,25,August,4AWTH000.40_8,0.050916666666666666,0.07351225000000003,0.20993918180465695,-85.13699999999974
4AWTH000.40,9,18.87727272727273,13.77,20.53,22,September,4AWTH000.40_9,0.02808823529411759,0.07996488235294089,0.4239734795120768,-37.02205882352937
4AWTH000.40,10,17.95764705882353,15.4,20.03,17,October,4AWTH000.40_10,0.09999999999999994,0.04064795000000019,1.5258789062500003e-5,-182.29999999999987
8-NAR047.69,5,17.482666666666667,13.43,20.6,15,May,8-NAR047.69_5,-0.027999999999999758,0.11327770000000029,0.30279541015625006,73.4239999999998
8-NAR047.69,6,22.459374999999998,18.43,26.2,16,June,8-NAR047.69_6,-0.1270238095238096,0.16923702499999949,0.0034775380273539755,278.0004761904763
8-NAR047.69,7,26.4025,20.23,29.05,16,July,8-NAR047.69_7,-0.19964285714285712,0.1393644,3.051757812500001e-4,428.8828571428572
8-NAR047.69,8,28.02,26.48,29.44,18,August,8-NAR047.69_8,-0.01666666666666651,0.06770539999999982,0.6631594882832027,62.02333333333243
8-NAR047.69,9,25.694285714285712,22.6,27.8,14,September,8-NAR047.69_9,0.1688636363636365,0.12651680454545453,0.004718659448222042,-314.82287878787906
8-NAR047.69,10,20.055,16.1,23.73,16,October,8-NAR047.69_10,0.22277777777777785,0.20509299999999958,0.002482481619086201,-427.781111111111
8-NAR054.17,5,17.482,15.43,19.4,10,May,8-NAR054.17_5,-0.003750000000000142,0.11661219230769226,0.7596144888058398,25.13000000000102
8-NAR054.17,6,23.66,21.36,26.6,14,June,8-NAR054.17_6,-0.1504166666666666,0.20370306250000056,0.03825291382349294,326.3366666666668
8-NAR054.17,7,27.77090909090909,26.2,29.3,11,July,8-NAR054.17_7,-0.08472527472527468,0.13117344230769298,0.08300781249999999,198.6283516483515
8-NAR054.17,8,28.00769230769231,26.36,29.94,13,August,8-NAR054.17_8,9.999999999997997e-4,0.07920678181818176,0.6354980468750002,26.83499999999985
8-NAR054.17,9,25.419999999999998,22.7,27.69,11,September,8-NAR054.17_9,0.14596590909090917,0.13610155681818123,0.018554687499999997,-268.1971022727274
8-NAR054.17,10,18.713571428571427,14.3,23.04,14,October,8-NAR054.17_10,0.3197619047619048,0.17986553409090886,0.0013629260243513547,-624.0995238095238
9-NEW087.14,5,8.268148148148148,6.1,10.63,27,May,9-NEW087.14_5,0.045,0.0406891333333333,1.0977685451507562e-4,-82.30500000000006
9-NEW087.14,6,8.896296296296295,5,12.4,27,June,9-NEW087.14_6,-0.003269230769230717,0.08318241346153848,0.48460556566715235,15.451538461538384
9-NEW087.14,7,9.050740740740741,7.7,12.67,27,July,9-NEW087.14_7,0.0481666666666666,0.05319710000000008,3.0234456062316874e-5,-88.08149999999988
9-NEW087.14,8,9.495357142857143,7.9,14.57,28,August,9-NEW087.14_8,0.015793650793650846,0.04818450000000006,0.1494141318292887,-22.985000000000248
9-NEW087.14,9,9.575454545454546,8,12.02,22,September,9-NEW087.14_9,0.07611111111111112,0.0580685,0.008247139353714369,-143.75166666666672
9-NEW087.14,10,9.899615384615384,7.25,13.85,26,October,9-NEW087.14_10,0.03901515151515153,0.05067248930481279,0.04346644878387457,-69.23750000000013
9-NEW089.34,5,9.272962962962962,6.4,14,27,May,9-NEW089.34_5,0.08285714285714281,0.05086730000000023,2.3631751537322987e-4,-157.24571428571414
9-NEW089.34,6,10.232222222222223,5,13.8,27,June,9-NEW089.34_6,0.04430555555555555,0.04694900000000005,0.009608790278434752,-79.21152777777777
9-NEW089.34,7,12.355925925925925,9.75,17,27,July,9-NEW089.34_7,-0.02666666666666663,0.10585146249999997,0.06548145413398741,67.6
9-NEW089.34,8,11.518888888888888,8.9,16.2,27,August,9-NEW089.34_8,0.021136363636363783,0.06677219083072124,0.34832760691642756,-32.05159090909107
9-NEW089.34,9,12.305454545454545,8.2,19.4,22,September,9-NEW089.34_9,0.09031250000000002,0.16015168749999997,0.007755470246364737,-169.86531250000007
9-NEW089.34,10,11.954074074074073,8.6,16.5,27,October,9-NEW089.34_10,0.10088235294117631,0.09599809939148089,1.879036426544188e-5,-191.86470588235224
9-NEW092.66,5,9.63923076923077,6.7,12.9,26,May,9-NEW092.66_5,0.061249999999999805,0.04108037499999945,5.1647424697876044e-5,-113.07499999999993
9-NEW092.66,6,10.216666666666667,6,13.67,27,June,9-NEW092.66_6,-0.015235690235690215,0.07268470802764483,0.5421589781114289,40.712373737373696
9-NEW092.66,7,11.210740740740741,2.62,18.6,27,July,9-NEW092.66_7,-0.027020202020201993,0.09831584848484849,0.3305296635776006,65.35484848484846
9-NEW092.66,8,11.375555555555556,8.9,18.1,27,August,9-NEW092.66_8,0.03322222222222224,0.08863682916666679,0.0796946681137101,-56.77766666666665
9-NEW092.66,9,12.235,9.1,17.5,22,September,9-NEW092.66_9,0.0724404761904762,0.1252371323529411,0.09841060638427733,-134.54107142857143
9-NEW092.66,10,12.154,9.1,15.39,25,October,9-NEW092.66_10,0.06871428571428571,0.0760229624999999,0.0011548399925231931,-126.71928571428575
9-NEW098.32,5,17.569583333333334,13.8,22.2,24,May,9-NEW098.32_5,0.150189393939394,0.1187764772727272,0.0010694246559346807,-283.68428030303056
9-NEW098.32,6,21.69,18.24,24.11,21,June,9-NEW098.32_6,0.14468749999999997,0.13086472159090895,1.9073486328124998e-6,-268.6046875000002
9-NEW098.32,7,24.122307692307693,21.4,26.51,26,July,9-NEW098.32_7,0.09958333333333351,0.0354068289473683,8.796334913959315e-6,-176.72083333333376
